Region,Name,Party,YOB,Kurdish,English,Arabic,Farsi,Armenian,French,German,Year,Parliament
"ÇORUM
",Ağah KAFKAS ,AK Parti,1956,0,1,0,0,0,0,0,2002 - 2007,22
"ÇORUM
",Ali Yüksel KAVUŞTU ,AK Parti,1937,0,0,0,0,0,0,0,2002 - 2007,22
"ÇORUM
",Muzaffer KÜLCÜ ,AK Parti,1971,0,1,0,0,0,0,0,2002 - 2007,22
"ÇORUM
",Murat YILDIRIM ,AK Parti,1958,0,1,0,0,0,0,0,2002 - 2007,22
"DENİZLİ
",Mehmet Salih ERDOĞAN ,AK Parti,1947,0,0,1,0,0,1,0,2002 - 2007,22
"DENİZLİ
",Osman Nuri FİLİZ ,AK Parti,1950,0,1,0,0,0,0,0,2002 - 2007,22
"DENİZLİ
",Mustafa GAZALCI ,CHP,1945,0,1,0,0,0,0,0,2002 - 2007,22
"DENİZLİ
",Ümmet KANDOĞAN ,AK Parti/Bağımsız/DYP/Bağımsız/DYP,1956,0,1,0,0,0,0,0,2002 - 2007,22
"DENİZLİ
",Mehmet Uğur NEŞŞAR ,CHP,1951,0,0,0,0,0,0,0,2002 - 2007,22
"DENİZLİ
",V. Haşim ORAL (Veli Haşim ORAL),CHP,1955,0,1,0,0,0,0,0,2002 - 2007,22
"DENİZLİ
",Mehmet YÜKSEKTEPE ,AK Parti,1966,0,1,0,0,0,0,0,2002 - 2007,22
"DİYARBAKIR
",Aziz AKGÜL ,AK Parti,1956,0,1,0,0,0,0,0,2002 - 2007,22
"DİYARBAKIR
",M. İhsan ARSLAN ,AK Parti,1948,0,0,1,1,0,0,0,2002 - 2007,22
"DİYARBAKIR
",Osman ASLAN ,AK Parti,1954,0,1,0,0,0,0,0,2002 - 2007,22
"DİYARBAKIR
",Mesut DEĞER ,CHP,1959,0,1,0,0,0,0,0,2002 - 2007,22
"DİYARBAKIR
",Mehmet Mehdi EKER ,AK Parti,1956,0,1,0,0,0,0,0,2002 - 2007,22
"DİYARBAKIR
",Muhsin KOÇYİĞİT ,CHP/Bağımsız/ANAP,1951,0,1,0,0,0,0,0,2002 - 2007,22
"DİYARBAKIR
",Ali İhsan MERDANOĞLU ,AK Parti,1963,0,1,0,0,0,0,0,2002 - 2007,22
"DİYARBAKIR
",Cavit TORUN ,AK Parti,1951,0,1,1,0,0,0,0,2002 - 2007,22
"DİYARBAKIR
",Mehmet Fehmi UYANIK ,AK Parti,1934,0,0,0,0,0,1,0,2002 - 2007,22
"DİYARBAKIR
",İrfan Rıza YAZICIOĞLU (İrfan Riza YAZICIOĞLU),AK Parti,1961,0,0,0,0,0,1,0,2002 - 2007,22
"DÜZCE
",Fahri ÇAKIR ,AK Parti,1958,0,1,0,0,0,0,0,2002 - 2007,22
"DÜZCE
",Metin KAŞIKOĞLU ,AK Parti,1966,0,0,0,0,0,0,0,2002 - 2007,22
"DÜZCE
",Yaşar YAKIŞ ,AK Parti,1938,0,1,1,0,0,1,0,2002 - 2007,22
"EDİRNE
",Ali AYAĞ ,AK Parti/Bağımsız,1950,0,0,0,0,0,0,1,2002 - 2007,22
"EDİRNE
",Necdet BUDAK ,CHP/Bağımsız/AK Parti,1964,0,1,0,0,0,0,0,2002 - 2007,22
"EDİRNE
",Rasim ÇAKIR ,CHP,1957,0,1,0,0,0,0,0,2002 - 2007,22
"EDİRNE
",Nejat GENCAN ,CHP,1952,0,0,0,0,0,0,1,2002 - 2007,22
"ELAZIĞ
",Mehmet Kemal AĞAR4,Bağımsız/DYP,1951,0,0,0,0,0,0,0,2002 - 2007,22
"ELAZIĞ
",Necati ÇETİNKAYA5(Mehmet Necati ÇETİNKAYA) ,AK Parti,1943,0,1,1,1,0,0,0,2002 - 2007,22
"ELAZIĞ
",Zülfü DEMİRBAĞ ,AK Parti,1956,0,0,0,0,0,0,0,2002 - 2007,22
"ELAZIĞ
",Şemsettin MURAT ,AK Parti,1952,0,1,0,0,0,0,0,2002 - 2007,22
"ELAZIĞ
",Abdulbaki TÜRKOĞLU ,AK Parti,1952,0,1,0,0,0,0,0,2002 - 2007,22
"ERZİNCAN
",Talip KABAN ,AK Parti,1955,0,1,0,0,0,0,0,2002 - 2007,22
"ERZİNCAN
",Tevhit KARAKAYA ,AK Parti,1955,0,1,1,0,0,0,0,2002 - 2007,22
"ERZİNCAN
",Erol TINASTEPE ,CHP,1957,0,1,0,0,0,0,0,2002 - 2007,22
"ERZURUM
",Mustafa Nuri AKBULUT ,AK Parti,1957,0,1,0,0,0,0,0,2002 - 2007,22
"ERZURUM
",Recep AKDAĞ ,AK Parti,1960,0,1,0,0,0,0,0,2002 - 2007,22
"ERZURUM
",Mücahit DALOĞLU ,AK Parti,1956,0,1,0,0,0,0,0,2002 - 2007,22
"ERZURUM
",Muzaffer GÜLYURT ,AK Parti,1949,0,0,0,0,0,0,1,2002 - 2007,22
"ERZURUM
",Mustafa ILICALI ,AK Parti,1954,0,1,0,0,0,0,0,2002 - 2007,22
"ERZURUM
",İbrahim ÖZDOĞAN ,AK Parti/Bağımsız/DYP/Bağımsız/ANAP,1956,0,1,0,0,0,0,0,2002 - 2007,22
"ERZURUM
",Ömer ÖZYILMAZ ,AK Parti,1952,0,0,1,0,0,1,0,2002 - 2007,22
"ESKİŞEHİR
",Mehmet Ali ARIKAN ,CHP,1943,0,0,0,0,0,0,0,2002 - 2007,22
"ESKİŞEHİR
",Fahri KESKİN ,AK Parti,1947,0,1,0,0,0,0,0,2002 - 2007,22
"ESKİŞEHİR
",Hasan Murat MERCAN ,AK Parti,1959,0,1,0,0,0,0,0,2002 - 2007,22
"ESKİŞEHİR
",M. Cevdet SELVİ (Mehmet Cevdet SELVİ),CHP,1943,0,0,0,0,0,0,0,2002 - 2007,22
"ESKİŞEHİR
",Muharrem TOZÇÖKEN ,AK Parti,1946,0,1,0,0,0,0,0,2002 - 2007,22
"ESKİŞEHİR
",Mehmet Vedat YÜCESAN ,CHP,1948,0,0,0,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Ömer ABUŞOĞLU ,AK Parti/Bağımsız/ANAP,1951,0,1,0,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Nurettin AKTAŞ ,AK Parti,1947,1,0,1,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Abdulkadir ATEŞ ,CHP,1944,0,1,0,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Mahmut DURDU ,AK Parti,1947,0,0,0,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Mehmet SARI ,AK Parti,1968,0,0,0,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Fatma ŞAHİN ,AK Parti,1966,0,1,0,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Kürşad TÜZMEN ,AK Parti,1958,0,1,0,0,0,0,1,2002 - 2007,22
"GAZİANTEP
",Ahmet UZER ,AK Parti,1956,0,1,0,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Mustafa YILMAZ ,CHP,1949,0,1,0,0,0,0,0,2002 - 2007,22
"GAZİANTEP
",Ahmet YILMAZKAYA ,CHP,1946,0,0,0,0,0,0,0,2002 - 2007,22
"GİRESUN
",Hasan AYDIN ,AK Parti,1958,0,0,0,0,0,0,0,2002 - 2007,22
"GİRESUN
",Nurettin CANİKLİ ,AK Parti,1960,0,1,0,0,0,0,0,2002 - 2007,22
"GİRESUN
",Mehmet IŞIK ,CHP,1938,0,1,0,0,0,0,0,2002 - 2007,22
"GİRESUN
",Adem TATLI ,AK Parti,1968,0,1,1,0,0,0,0,2002 - 2007,22
"GİRESUN
",Ali TEMÜR ,AK Parti,1964,0,0,1,0,0,0,0,2002 - 2007,22
"GÜMÜŞHANE
",Sabri VARAN ,AK Parti,1965,0,1,0,0,0,0,0,2002 - 2007,22
"GÜMÜŞHANE
",Temel YILMAZ ,AK Parti,1953,0,0,0,0,0,0,0,2002 - 2007,22
"HAKKÂRİ
",Esat CANAN ,CHP/Bağımsız,1950,0,1,0,0,0,0,0,2002 - 2007,22
"HAKKÂRİ
",Fehmi ÖZTÜNÇ ,AK Parti,1960,0,0,0,0,0,0,0,2002 - 2007,22
"HAKKÂRİ
",Mustafa ZEYDAN ,Bağımsız/ANAP/Bağımsız/AK Parti,1938,0,0,0,0,0,0,0,2002 - 2007,22
"HATAY
",Züheyir AMBER ,CHP/SHP/Bağımsız/ANAP,1948,0,1,1,0,0,0,0,2002 - 2007,22
"HATAY
",İnal BATU ,CHP/Bağımsız/DYP,1936,0,1,0,0,0,1,0,2002 - 2007,22
"HATAY
",Fuat ÇAY ,CHP,1949,0,0,0,0,0,0,0,2002 - 2007,22
"HATAY
",Gökhan DURGUN ,CHP,1957,0,1,0,0,0,0,0,2002 - 2007,22
"HATAY
",Mehmet ERASLAN ,AK Parti/Bağımsız/DYP/Bağımsız,1971,0,1,1,0,0,0,0,2002 - 2007,22
"HATAY
",Sadullah ERGİN ,AK Parti,1964,0,1,0,0,0,0,0,2002 - 2007,22
"HATAY
",Fuat GEÇEN ,AK Parti/Bağımsız,1959,0,0,0,0,0,0,0,2002 - 2007,22
"HATAY
",Mehmet SOYDAN ,AK Parti,1962,0,0,0,0,0,0,0,2002 - 2007,22
"HATAY
",İsmail SOYLU ,AK Parti,1955,0,0,1,0,0,1,0,2002 - 2007,22
"HATAY
",Abdulaziz YAZAR ,CHP,1951,0,0,1,0,0,0,0,2002 - 2007,22
"IĞDIR
",Dursun AKDEMİR ,Bağımsız/DYP/Bağımsız/ANAP,1946,0,1,0,0,0,1,0,2002 - 2007,22
"IĞDIR
",Yücel ARTANTAŞ ,CHP,1951,0,0,0,0,0,0,0,2002 - 2007,22
"ISPARTA
",Mehmet Sait ARMAĞAN ,AK Parti/Bağımsız/ANAP,1955,0,1,1,0,0,0,0,2002 - 2007,22
"ISPARTA
",Mehmet Emin Murat BİLGİÇ ,AK Parti,1959,0,1,0,0,0,0,0,2002 - 2007,22
"ISPARTA
",Mevlüt COŞKUNER ,CHP,1945,0,0,0,0,0,0,0,2002 - 2007,22
"ISPARTA
",Erkan MUMCU ,AK Parti/Bağımsız/ANAP,1963,0,1,0,0,0,0,0,2002 - 2007,22
"ISPARTA
",Recep ÖZEL ,AK Parti,1969,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Mehmet Mustafa AÇIKALIN ,AK Parti,1951,0,1,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Abdülkadir AKSU ,AK Parti,1944,0,0,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Güldal AKŞİT ,AK Parti,1960,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Halil AKYÜZ ,CHP,1938,0,0,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",İlhan ALBAYRAK ,AK Parti,1954,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Tayyar ALTIKULAÇ ,AK Parti,1938,0,1,1,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Ersin ARIOĞLU ,CHP,1940,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",İsmet ATALAY ,CHP,1937,0,0,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Mustafa ATAŞ ,AK Parti,1957,0,1,1,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Azmi ATEŞ ,AK Parti,1949,0,1,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Hasan AYDIN ,CHP,1956,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Sıdıka AYDOĞAN-SARIBEKİR6[Sıdıka SARIBEKİR (AYDOĞAN)],CHP,1957,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Lokman AYVA ,AK Parti,1966,0,1,1,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Egemen BAĞIŞ ,AK Parti,1970,0,1,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Mustafa BAŞ ,AK Parti,1956,0,0,1,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Yahya BAŞ ,AK Parti,1952,0,0,1,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Murat BAŞESGİOĞLU ,AK Parti,1955,0,0,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Nusret BAYRAKTAR ,AK Parti,1951,0,0,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Hüseyin BESLİ ,AK Parti,1953,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Alaattin BÜYÜKKAYA ,AK Parti,1950,0,1,0,0,0,1,1,2002 - 2007,22
"İSTANBUL
",Ali COŞKUN ,AK Parti,1939,0,1,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Nimet ÇUBUKÇU ,AK Parti,1965,0,0,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Mehmet Beyazıt DENİZOLGUN ,AK Parti,1954,0,1,1,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Kemal DERVİŞ ,CHP,1949,0,1,0,0,0,1,1,2002 - 2007,22
"İSTANBUL
",Nazım EKREN ,AK Parti,1956,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Mustafa Şükrü ELEKDAĞ ,CHP,1924,0,1,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Ekrem ERDEM ,AK Parti,1948,0,1,1,1,0,0,1,2002 - 2007,22
"İSTANBUL
",Gürsoy EROL ,AK Parti,1956,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Ali Rıza GÜLÇİÇEK ,CHP,1947,0,0,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",İrfan GÜNDÜZ ,AK Parti,1950,0,1,1,1,0,0,0,2002 - 2007,22
"İSTANBUL
",Hasan Fehmi GÜNEŞ ,CHP,1934,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Zeynep Damla GÜREL ,CHP,1964,0,1,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Algan HACALOĞLU ,CHP,1940,0,1,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Memduh HACIOĞLU ,CHP/Bağımsız,1947,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Ali İBİŞ ,AK Parti,1953,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Halide İNCEKARA ,AK Parti,1959,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Ünal KACIR ,AK Parti,1953,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Hüseyin KANSU ,AK Parti,1950,0,1,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Cengiz KAPTANOĞLU ,AK Parti,1947,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Muharrem KARSLI ,AK Parti,1938,0,1,0,0,0,1,1,2002 - 2007,22
"İSTANBUL
",Birgen KELEŞ ,CHP,1939,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Ahmet Güryüz KETENCİ ,CHP/SHP,1938,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Kemal KILIÇDAROĞLU ,CHP,1948,0,0,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Recep KORAL ,AK Parti,1948,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Ali Kemal KUMKUMOĞLU ,CHP,1956,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Burhan KUZU ,AK Parti,1955,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Göksal KÜÇÜKALİ ,AK Parti/Bağımsız/ANAP/Bağımsız,1948,0,0,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Ömer Zülfü LİVANELİ ,CHP/Bağımsız,1946,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Güldal OKUDUCU ,CHP,1958,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Onur B. ÖYMEN (Onur Başaran ÖYMEN),CHP,1940,0,1,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",İbrahim Reyhan ÖZAL ,AK Parti,1965,0,1,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Ahmet Sırrı ÖZBEK ,CHP,1950,0,0,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",İnci ÖZDEMİR ,AK Parti,1952,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Mehmet Ali ÖZPOLAT ,CHP,1947,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Yaşar Nuri ÖZTÜRK ,CHP/Bağımsız/HYP,1951,0,1,1,1,0,0,1,2002 - 2007,22
"İSTANBUL
",Mehmet SEKMEN ,AK Parti,1958,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Mehmet SEVİGEN ,CHP,1954,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",İdris Naim ŞAHİN ,AK Parti,1956,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Mehmet Ali ŞAHİN ,AK Parti,1950,0,0,1,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Berhan ŞİMŞEK ,CHP,1957,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Emin ŞİRİN ,AK  Parti/Bağımsız/LDP/Bağımsız/ANAP/Bağımsız/Genç ,,0,1,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Bihlun TAMAYLIGİL ,CHP,1966,0,1,0,0,0,0,1,2002 - 2007,22
"İSTANBUL
",Bülent H. TANLA (Bülent Hasan TANLA),CHP,1946,0,0,0,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Ali TOPUZ ,CHP,1932,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Gülseren TOPUZ ,AK Parti,1957,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Kemal UNAKITAN ,AK Parti ,1946,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Zeynep Armağan USLU7,AK Parti,1969,0,1,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Nevzat YALÇINTAŞ ,AK Parti,1933,0,1,1,0,0,1,0,2002 - 2007,22
"İSTANBUL
",Hayati YAZICI ,AK Parti,1952,0,0,0,0,0,0,0,2002 - 2007,22
"İSTANBUL
",Binali YILDIRIM ,AK Parti,1955,0,1,0,0,0,1,0,2002 - 2007,22
"İZMİR
",Hakkı AKALIN ,CHP/SHP/Bağımsız,1949,0,0,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Zekeriya AKÇAM ,AK Parti,1968,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Vezir AKDEMİR ,CHP,1954,0,0,1,0,0,1,0,2002 - 2007,22
"İZMİR
",Kemal ANADOL (Kıvılcım Kemal ANADOL),CHP,1941,0,0,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Cânân ARİTMAN ,CHP,1950,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Mehmet AYDIN ,AK Parti,1943,0,1,1,0,0,1,0,2002 - 2007,22
"İZMİR
",Bülent BARATALI ,CHP,1947,0,0,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Ali Rıza BODUR ,CHP,1946,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Tevfik ENSARİ ,AK Parti,1948,0,0,1,0,0,0,0,2002 - 2007,22
"İZMİR
",Ahmet ERSİN ,CHP,1950,0,0,0,0,0,0,1,2002 - 2007,22
"İZMİR
",Abdurrezzak ERTEN ,CHP,1953,0,0,1,0,0,0,0,2002 - 2007,22
"İZMİR
",Nükhet HOTAR-GÖKSEL8(Fatma Seniha Nükhet HOTAR),AK Parti,1961,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Erdal KARADEMİR ,CHP,1954,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Fazıl KARAMAN ,AK Parti,1965,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",İsmail KATMERCİ ,AK Parti,1949,0,0,0,0,0,1,0,2002 - 2007,22
"İZMİR
",Yılmaz KAYA ,CHP,1962,0,0,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Türkan MİÇOOĞULLARI ,CHP,1952,0,0,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Oğuz OYAN ,CHP,1947,0,1,0,0,0,1,0,2002 - 2007,22
"İZMİR
",Enver ÖKTEM ,CHP,1957,0,0,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Mehmet S. TEKELİOĞLU (Mehmet Sayım TEKELİOĞLU),AK Parti,1950,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Muharrem TOPRAK ,CHP,1947,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Sedat UZUNBAY ,CHP,1957,0,1,0,0,0,0,0,2002 - 2007,22
"İZMİR
",Hakkı ÜLKÜ ,CHP,1946,0,0,0,0,0,1,0,2002 - 2007,22
"İZMİR
",Serpil YILDIZ ,AK Parti/Bağımsız/ANAP,1966,0,1,0,0,0,0,0,2002 - 2007,22
"KAHRAMANMARAŞ
",Fatih ARIKAN ,AK Parti,1953,0,0,0,0,0,0,0,2002 - 2007,22
"KAHRAMANMARAŞ
",Mehmet Ali BULUT ,AK Parti,1956,0,0,0,0,0,0,1,2002 - 2007,22
"KAHRAMANMARAŞ
",Avni DOĞAN ,AK Parti,1951,0,0,0,0,0,0,1,2002 - 2007,22
"KAHRAMANMARAŞ
",Hanefi MAHÇİÇEK ,AK Parti,1953,0,1,0,0,0,0,0,2002 - 2007,22
"KAHRAMANMARAŞ
",Nevzat PAKDİL ,AK Parti,1950,0,1,1,0,0,0,0,2002 - 2007,22
"KAHRAMANMARAŞ
",Mehmet PARLAKYİĞİT ,CHP,1941,0,0,0,0,0,0,0,2002 - 2007,22
"KAHRAMANMARAŞ
",Ali SEZAL ,AK Parti,1946,0,1,0,0,0,0,0,2002 - 2007,22
"KAHRAMANMARAŞ
",Mehmet YILMAZCAN ,AK Parti,1955,0,0,0,0,0,0,0,2002 - 2007,22
"KARABÜK
",Hasan BİLİR ,AK Parti,1961,0,1,0,0,0,0,0,2002 - 2007,22
"KARABÜK
",Mehmet CEYLAN ,AK Parti,1958,0,1,0,0,0,0,0,2002 - 2007,22
"KARABÜK
",Ali ÖĞÜTEN ,AK Parti,1953,0,1,0,0,0,0,0,2002 - 2007,22
"KARAMAN
",Mevlüt AKGÜN ,AK Parti,1966,0,0,0,0,0,0,0,2002 - 2007,22
"KARAMAN
",Yüksel ÇAVUŞOĞLU ,AK Parti,1948,0,1,0,0,0,0,0,2002 - 2007,22
"KARAMAN
",Fikret ÜNLÜ ,CHP,1943,0,1,0,0,0,0,0,2002 - 2007,22
"KARS
",Yusuf Selahattin BEYRİBEY ,AK Parti,1955,0,1,0,0,0,0,0,2002 - 2007,22
"KARS
",Zeki KARABAYIR ,AK Parti,1952,0,0,0,0,0,0,0,2002 - 2007,22
"KARS
",Selami YİĞİT ,CHP/Bağımsız/ANAP/Bağımsız,1964,0,1,0,0,0,0,0,2002 - 2007,22
"KASTAMONU
",Hakkı KÖYLÜ ,AK Parti,1948,0,0,0,0,0,0,0,2002 - 2007,22
"KASTAMONU
",Sinan ÖZKAN ,AK Parti,1972,0,1,0,0,0,0,0,2002 - 2007,22
"KASTAMONU
",Musa SIVACIOĞLU ,AK Parti,1955,0,0,1,0,0,1,0,2002 - 2007,22
"KASTAMONU
",Mehmet YILDIRIM ,CHP,1949,0,1,0,0,0,0,0,2002 - 2007,22
"KAYSERİ
",Adem BAŞTÜRK ,AK Parti,1950,0,1,0,0,0,0,1,2002 - 2007,22
"KAYSERİ
",Mustafa DURU ,AK Parti,1949,0,1,0,0,0,0,0,2002 - 2007,22
"KAYSERİ
",Mustafa ELİTAŞ ,AK Parti,1957,0,1,0,0,0,0,0,2002 - 2007,22
"KAYSERİ
",Muharrem ESKİYAPAN ,CHP/Bağımsız/AK Parti,1935,0,1,0,0,0,0,0,2002 - 2007,22
"KAYSERİ
",Abdullah GÜL ,AK Parti,1950,0,1,1,0,0,0,0,2002 - 2007,22
"KAYSERİ
",Niyazi ÖZCAN ,AK Parti,1949,0,1,0,0,0,0,0,2002 - 2007,22
"KAYSERİ
",Sadık YAKUT ,AK Parti,1956,0,0,0,0,0,0,0,2002 - 2007,22
"KAYSERİ
",Taner YILDIZ ,AK Parti,1962,0,1,0,0,0,0,0,2002 - 2007,22
"KIRIKKALE
",Ramazan CAN ,AK Parti,1970,0,1,0,0,0,0,0,2002 - 2007,22
"KIRIKKALE
",Vahit ERDEM ,AK Parti,1944,0,1,0,0,0,1,0,2002 - 2007,22
"KIRIKKALE
",Halil TİRYAKİ ,CHP,1935,0,0,0,0,0,0,0,2002 - 2007,22
"KIRIKKALE
",Murat YILMAZER ,AK Parti,1954,0,0,0,0,0,0,0,2002 - 2007,22
"KIRKLARELİ
",Yavuz ALTINORAK ,CHP,1962,0,0,0,0,0,0,1,2002 - 2007,22
"KIRKLARELİ
",Mehmet S. KESİMOĞLU (Mehmet Siyam KESİMOĞLU),CHP,1960,0,0,0,0,0,0,0,2002 - 2007,22
"KIRKLARELİ
",Ahmet Gökhan SARIÇAM ,AK Parti,1969,0,1,1,0,0,1,0,2002 - 2007,22
"KIRŞEHİR
",Mikail ARSLAN ,AK Parti,1961,0,1,0,0,0,0,0,2002 - 2007,22
"KIRŞEHİR
",Hüseyin BAYINDIR ,CHP,1965,0,1,0,0,0,0,0,2002 - 2007,22
"KIRŞEHİR
",Hacı TURAN ,AK Parti,1968,0,0,1,0,0,1,0,2002 - 2007,22
"KİLİS
",Hasan KARA ,AK Parti,1969,0,0,0,0,0,0,1,2002 - 2007,22
"KİLİS
",Veli KAYA ,AK Parti,1956,0,1,0,0,0,1,0,2002 - 2007,22
"KOCAELİ
",Eyüp AYAR ,AK Parti,1952,0,0,1,0,0,0,1,2002 - 2007,22
"KOCAELİ
",Muzaffer BAŞTOPÇU ,AK Parti,1948,0,1,0,0,0,0,0,2002 - 2007,22
"KOCAELİ
",İzzet ÇETİN ,CHP,1953,0,1,0,0,0,0,0,2002 - 2007,22
"KOCAELİ
",Nevzat DOĞAN ,AK Parti,1959,0,1,0,0,0,0,0,2002 - 2007,22
"KOCAELİ
",Nihat ERGÜN ,AK Parti,1962,0,1,0,0,0,0,0,2002 - 2007,22
"KOCAELİ
",Mehmet Vecdi GÖNÜL ,AK Parti,1939,0,1,0,0,0,0,0,2002 - 2007,22
"KOCAELİ
",Salih GÜN ,CHP,1946,0,0,0,0,0,0,0,2002 - 2007,22
"KOCAELİ
",Osman PEPE ,AK Parti,1954,0,1,0,0,0,0,0,2002 - 2007,22
"KOCAELİ
",Mehmet Sefa SİRMEN ,CHP,1949,0,1,0,0,0,0,0,2002 - 2007,22
"KONYA
",Hasan ANĞI-ANGI9 [Hasan ANGI (ANĞI)],AK Parti,1959,0,1,0,0,0,0,1,2002 - 2007,22
"KONYA
",Ahmet BÜYÜKAKKAŞLAR ,AK Parti,1922,0,0,0,0,0,0,0,2002 - 2007,22
"KONYA
",Nezir BÜYÜKCENGİZ ,CHP,1951,0,0,0,0,0,0,0,2002 - 2007,22
"KONYA
",Muharrem CANDAN ,AK Parti,1956,0,0,0,0,0,1,0,2002 - 2007,22
"KONYA
",Remzi ÇETİN ,AK Parti,1952,0,1,0,0,0,0,0,2002 - 2007,22
"KONYA
",Abdullah ÇETİNKAYA ,AK Parti,1959,0,1,0,0,0,0,0,2002 - 2007,22
"KONYA
",Orhan ERDEM ,AK Parti,1963,0,1,0,0,0,0,0,2002 - 2007,22
"KONYA
",Sami GÜÇLÜ ,AK Parti,1950,0,1,0,0,0,0,0,2002 - 2007,22
